all_times_nhist_numpeaks,all_times_nhist_peak1_bin,all_times_nhist_peak2_bin,all_times_nhist_peak3_bin,all_times_nhist_peak4_bin,all_times_nhist_peak_1_to_2,all_times_nhist_peak_1_to_3,all_times_nhist_peak_1_to_4,all_times_nhist_peak_2_to_3,all_times_nhist_peak_2_to_4,all_times_nhist_peak_3_to_4,all_times_nhist_peak_val,avg_double_to_single_step,avg_err,avgt,cad_probs_1,cad_probs_10,cad_probs_20,cad_probs_30,cad_probs_40,cad_probs_50,cad_probs_100,cad_probs_500,cad_probs_1000,cad_probs_5000,cad_probs_10000,cad_probs_50000,cad_probs_100000,cad_probs_500000,cad_probs_1000000,cad_probs_5000000,cad_probs_10000000,cads_avg,cads_med,cads_std,mean,med_double_to_single_step,med_err,n_epochs,std_double_to_single_step,std_err,total_time,amplitude,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,max_slope,maximum,median,median_absolute_deviation,minimum,percent_amplitude,percent_beyond_1_std,percent_close_to_median,percent_difference_flux_percentile,period_fast,qso_log_chi2_qsonu,qso_log_chi2nuNULL_chi2nu,skew,std,stetson_j,stetson_k,weighted_average,fold2P_slope_10percentile,fold2P_slope_90percentile,Pulsating
12.0,10.0,25.0,21.0,23.0,1.0465116279069766,1.0714285714285714,1.0714285714285714,1.0238095238095235,1.0238095238095235,1.0,0.0024321822611235,-18.139820562873982,0.0001,2458505.3514357246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2040816326530612,0.326530612244898,0.8571428571428571,0.9183673469387754,1.0,1.0,1.0,1.0,33.56354265305575,17.07065000012517,63.45421869214324,709.4298244210295,-1.447579190696072,0.0001,50.0,91.98296147993116,1.3552527156068804e-20,1644.6135899997316,10.688291389767471,0.0172509750555149,0.0450586270721666,0.089021359890763,0.1440301162932981,0.5061877712756354,4.4098675357156205,722.0081571334333,709.0122200146403,1.2445975823732738,700.6315743538984,2249.3534296626462,0.22,0.62,24.92499360775269,130.1942360671099,10.753610103906114,0.0295585621410953,1.0198748641890036,3.065314103076843,20.32775364950333,0.8141309489168925,709.4298244210295,-132.97740122882468,95.54829225899152,0
10.0,7.0,15.0,25.0,34.0,1.4651162790697676,2.863636363636364,3.0,1.9545454545454544,2.0476190476190474,1.0476190476190477,0.0025448385645206,13.479687991838398,0.0001,2458148.9844783903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1555555555555555,0.3777777777777777,0.6666666666666667,0.8,1.0,1.0,1.0,1.0,46.40337711111125,20.958200000226498,62.37212871931569,679.3937204156905,0.6462009851609749,0.0001,46.0,63.25292688167029,2.710505431213761e-20,2088.1519700000063,8.497665242215135,0.0106418670977592,0.0204959804946962,0.0359066505106428,0.1708734347399975,0.419937426030885,6.951504206518428,688.52815644117,679.768457744025,1.8999266544376496,671.5328259567398,1967.105260184406,0.2608695652173913,0.4347826086956521,155.49115064301895,114.31906109712064,11.209523632199652,-0.8163883008944689,0.0200377246633845,3.1657704018714186,24.31315218673581,0.9464630339545456,679.3937204156904,-0.2000664585960779,0.1404136281228691,1
9.0,10.0,8.0,18.0,28.0,1.143939393939394,1.8192771084337351,3.282608695652174,1.5903614457831328,2.869565217391304,1.8043478260869563,0.0025984467930516,18.74379860975449,0.0001,2459404.0121160243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.4769230769230769,0.8461538461538461,0.923076923076923,0.9846153846153848,1.0,1.0,1.0,29.258454615386345,7.977020000573248,65.15002396858783,1279.83869907679,-1.2371271432465123,0.0001,66.0,104.2205029006577,2.710505431213761e-20,1901.7995500001125,8.792704761104005,,,,,,12.112263105586855,1288.858882168989,1280.372657560888,2.3356744002707046,1271.273472646781,,0.3333333333333333,0.4090909090909091,,208.9430399912232,11.673400619870277,-0.4548807934799089,-0.3168406856133445,3.495127127500161,28.68400358896793,0.948341324239093,1279.8386990767897,-1118.3502333102958,1114.407347566753,1
9.0,10.0,12.0,36.0,26.0,1.5068493150684932,1.8644067796610169,3.055555555555556,1.2372881355932204,2.0277777777777777,1.638888888888889,0.0058194888056637,-23.876350338709734,0.0001,2464620.347964849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4897959183673469,0.653061224489796,0.9183673469387754,0.9387755102040816,0.979591836734694,0.979591836734694,1.0,1.0,30.20198265306309,4.001709999982268,106.38061925903833,346.6913529790517,0.0072209138151367,0.0001,50.0,209.54582115077125,1.3552527156068804e-20,1479.8971500000916,12.302368687974932,0.0451715019483669,0.1361555890379796,0.211202030715615,0.2491753983930513,0.5073570492692812,14.525528380240797,356.76220929897414,346.15585926735287,2.1775634315122545,332.1574719230243,396776.7979113024,0.22,0.58,28.92838271343372,68.52010139828187,12.170544640097706,-0.1860947695347235,-0.3514949665035802,3.86394811925043,28.628851520063435,0.902565515697275,346.6913529790518,-105.02034816984168,66.44724710178262,1
3.0,33.0,49.0,,,2.0,,,,,,0.2786968891510653,-13532.191914497847,0.0001,2457496.0723177446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.901063333420705,29.89532000012696,0.0113915358868726,-1371.2473438411644,-13532.191914497847,0.0001,4.0,0.0,0.0,89.70319000026211,1.980585738628747,,,,,,0.1324055035399441,-1368.6325887277696,-1371.8815132159302,0.366318746648858,-1372.5937602050271,,0.25,0.5,,46.334292355507294,8.207203910615611,-0.5987811032925278,1.026688293881303,1.5374454839933325,10.947046067832916,0.7505189219042674,-1371.247343841164,-0.0735652867269998,0.0002382114332963,1
9.0,35.0,18.0,7.0,15.0,1.9696969696969695,2.2413793103448274,2.708333333333333,1.1379310344827585,1.375,1.2083333333333337,0.0037721772908837,43.079500510651,0.0001,2458711.350740732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358974358974359,0.4358974358974359,0.7692307692307692,0.8717948717948718,0.9743589743589745,1.0,1.0,1.0,53.59494256410891,10.83436999982223,115.1182581680348,-1347.004193143231,0.1104660366532239,0.0001,40.0,276.74633736166305,0.0,2090.2027600002475,9.71533905684555,,,,,,4.254811611430702,-1338.8069301392486,-1347.1631159199765,1.4544759866691948,-1358.2376082529397,,0.25,0.65,,121.46692003720636,10.296900818425838,1.0767331411776009,-0.3016309169198449,3.3779768574236995,23.766681269758475,0.8740772495304298,-1347.0041931432309,-13.834401876630194,22.899356927162938,1
13.0,7.0,11.0,9.0,3.0,1.0,1.1597633136094674,1.185006045949214,1.1597633136094674,1.185006045949214,1.0217654171704955,0.0071945099225023,inf,0.0001,2457948.3377466355,0.0,0.0052083333333333,0.2291666666666666,0.421875,0.4322916666666666,0.4322916666666666,0.4322916666666666,0.4322916666666666,0.4322916666666666,0.6354166666666666,0.7395833333333333,0.9635416666666669,0.9791666666666669,1.0,1.0,1.0,1.0,7.531190468750235,0.9859299999661744,23.097234351352665,714.919324843937,0.0156320529992383,0.0001,193.0,,1.3552527156068804e-20,1445.988570000045,9.67501618072879,0.0353362748921581,0.0526254802429432,0.0887250214915904,0.1549454135265072,0.3132273235504437,741.8815734033993,724.1406479505309,715.0871348698624,1.724963162638005,704.7906155890734,13139.373578529883,0.238341968911917,0.5492227979274611,60.47475335720442,44.04473256168277,15.3873728525746,0.2274242590852233,-0.1279975571541645,2.800747673573317,22.160917040185847,0.9650905255221188,714.9193248439371,-275.58010526877325,204.9587309218816,1
9.0,39.0,36.0,27.0,11.0,1.4545454545454548,1.777777777777778,2.0,1.222222222222222,1.3749999999999998,1.125,0.0037686813107605,11.931795931893024,0.0001,2458067.5384968505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304347826086956,0.1739130434782608,0.782608695652174,0.826086956521739,0.9565217391304348,1.0,1.0,1.0,60.609635217418976,20.047370000276715,127.37250491079745,141.25744106804913,0.0673522968785637,0.0001,24.0,49.18617949304633,0.0,1394.0216100006364,5.615269338391968,0.0287454113961988,0.0438633872274785,0.0734197354651567,0.2008323602316892,0.3083386416822326,1.608599354966094,146.58856917499395,141.37511989998546,1.7059994830094496,135.35803049821,210.13374132377947,0.2916666666666667,0.3333333333333333,59.54184624407736,120.48587813315784,9.910229770852926,-0.0670343060636018,-0.0233167821094122,2.8149989356896747,23.737666642398803,0.9922537080719728,141.2574410680491,-20.15660966262471,19.688860790988947,1
7.0,36.0,40.0,46.0,49.0,1.8,3.0,3.0,1.6666666666666667,1.6666666666666667,1.0,0.0210972252630394,-38.647183723056166,0.0001,2457692.645166597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.875,0.9375,1.0,1.0,1.0,1.0,22.872048749995884,3.5159350000321865,56.758316308302255,716.5401392541677,-1.203963238248204,0.0001,17.0,182.4235811536923,0.0,365.9527799999341,4.043248185722632,0.0234057299345564,0.0573996822169003,0.0934971843477674,0.3640798712175818,0.5679096079268275,3.356235659726268,721.0328639666718,716.6406566877962,0.7421779759739593,712.9463675952265,29.041086584734654,0.4117647058823529,0.5294117647058824,18.20867047990122,43.66978281622125,10.504385986624504,-0.1742271359642277,0.417683010272596,2.0239725934409054,14.58961504195058,0.8928945141232723,716.5401392541676,-3.2205886678302846,6.051733709803371,1
13.0,5.0,10.0,14.0,16.0,2.334269662921348,2.394812680115274,2.680645161290322,1.0259365994236311,1.1483870967741936,1.1193548387096774,0.0033182621216742,-268.9894394935087,0.0001,2458287.4867427554,0.0,0.0,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.047945205479452,0.047945205479452,0.5136986301369862,0.595890410958904,0.904109589041096,0.9657534246575342,1.0,1.0,1.0,1.0,13.457101917809691,3.0099249999038875,28.43792607139679,288.1035637601904,-1.1225450359066245,0.0001,147.0,3155.0388775743463,2.710505431213761e-20,1964.736880000215,9.364442654153947,0.0147578607001407,0.0315376618517213,0.049771909195923,0.0912141512578198,0.5184252263328439,151.8702569856263,296.9148485012856,288.4821992328014,2.0449588175071653,278.1859631929777,13135.946036322614,0.3129251700680272,0.4353741496598639,178.1558518650855,30.13400122699716,12.291922491947274,0.5059169540856194,-0.1354269166237508,3.2841480577929425,25.75841015903829,0.973564018075456,288.10356376019047,-437.7743085254074,489.0432380979653,1
3.0,47.0,49.0,,,1.0,,,,,,0.0094725421686283,5.5665899024105,0.0001,2457597.8327359026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.7777777777777777,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,169.43057555555262,9.973229999653997,442.3217997563298,-640.1541977768788,-4.602736182284167,0.0001,10.0,24.465434218300157,0.0,1524.8751799999736,6.229014336842454,0.0008276320944527,0.0011768427927243,0.0013479614488714,0.002906104524337,0.1858505374966504,0.8327893598295845,-636.0216226049305,-639.5759885093491,1.2694795896343862,-648.4796512786154,3109.134711353721,0.2,0.5,1714.358407872755,1601.759642857115,9.676165939287705,0.8878091839420381,-1.4282506500068148,3.2392687224103107,24.588055023502665,0.8257003964647445,-640.1541977768786,-40.65383473251713,45.73634697958148,1
13.0,2.0,14.0,12.0,16.0,1.6462585034013606,2.304761904761905,2.5473684210526315,1.4,1.5473684210526315,1.105263157894737,0.0043222828672927,-19.537054306288624,0.0001,2458487.2003178336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6486486486486487,0.9054054054054056,0.9324324324324323,1.0,1.0,1.0,1.0,18.75885581081053,3.5054399997461587,45.18830081360655,1596.256076783828,-1.4604428729789931,0.0001,75.0,364.3280948702541,2.710505431213761e-20,1388.1553299999796,7.443929908069322,,,,,,10.528687378347302,1604.7471812702531,1595.2448678481223,1.5694138792111971,1589.8593214541145,,0.2266666666666666,0.48,,1735.1941624999745,11.825516164135465,-0.4183331867456811,0.8372736078210635,2.995343987407684,23.760069509433286,0.86823587682227,1596.256076783828,-21.416630797336143,18.862954829734083,1
10.0,17.0,9.0,27.0,30.0,1.5925925925925928,2.15,2.15,1.35,1.35,1.0,0.0029741005449527,-31.96745300614057,0.0001,2458633.6714173188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4545454545454545,0.7575757575757575,0.8484848484848484,0.9696969696969696,1.0,1.0,1.0,53.578378787871,8.134970000013709,109.30833831603805,1550.5251206914832,-1.196611842151167,0.0001,34.0,112.02854243418332,1.3552527156068804e-20,1768.086499999743,10.75131370832969,,,,,,4.049628537581138,1556.6721413505156,1551.3021151208527,2.0682269352524827,1535.1695139338565,,0.2352941176470588,0.5294117647058824,,131.69123342765852,11.076296419111054,0.4365123956749971,-1.623125808455289,4.45588654382718,30.452736937633716,0.8390198023754216,1550.5251206914832,-4.962535851189663e-05,5.92627690605067e-05,0
13.0,3.0,8.0,11.0,13.0,1.1666666666666667,1.1666666666666667,1.3243243243243246,1.0,1.1351351351351353,1.1351351351351353,0.0111402480678704,-21.323501530873727,0.0001,2457606.4242800567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6170212765957447,0.7446808510638298,1.0,1.0,1.0,1.0,1.0,1.0,5.418114255321153,2.9777200003154576,6.160086972561377,577.8511006821565,-2.0026884028577614,0.0001,48.0,275.5360272278159,0.0,254.65137000009415,6.1187821968676985,0.0077447956326567,0.0111481107119578,0.0186344240203987,0.031566147741065,0.1471238540418043,5.541270418044223,583.3213713294307,578.6731358377665,1.687562537843121,571.0838069356953,1047.356730701886,0.2916666666666667,0.3541666666666667,457.9239898959967,12.554297475847672,11.03668528315234,0.2513817338638719,-0.5437206571799447,2.820329552497075,23.411158017607917,0.9275433517723776,577.8511006821566,-9.131238696464978,7.851444893466285,1
7.0,8.0,15.0,24.0,33.0,1.4095513748191026,1.8014796547472256,3.34324942791762,1.2780517879161528,2.371853546910756,1.8558352402746,0.0014629391575807,26.120369194936977,0.0001,2458935.22182031,0.0,0.0030395136778115,0.0121580547112462,0.0151975683890577,0.0151975683890577,0.0151975683890577,0.0151975683890577,0.0212765957446808,0.0273556231003039,0.6382978723404256,0.7933130699088146,0.972644376899696,0.9817629179331306,1.0,1.0,1.0,1.0,6.604908267476265,2.014850000385195,17.090306781053677,1876.3663769516847,0.2225196715215347,0.0001,330.0,451.8725217861712,0.0,2173.014819999691,13.767694896044643,,,,,,1068.9641676215088,1893.636895243072,1876.4975842676304,1.911402943638336,1866.1015054509828,,0.2454545454545454,0.6848484848484848,,98.13995212716512,13.582480470703612,-0.1960743710854469,0.394125900896611,3.27262834428763,24.776218999889217,0.9365540026844044,1876.3663769516847,-2.097567389491784e-05,1.1426897946373331e-05,1
9.0,19.0,38.0,49.0,47.0,2.0,2.0,2.666666666666667,1.0,1.3333333333333337,1.3333333333333337,0.0074546165997787,-2.126018612083067,0.0001,2458681.757288882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.1666666666666666,0.6666666666666667,0.75,0.8333333333333333,1.0,1.0,1.0,93.15629250001318,18.48824500013143,139.08523225300874,781.8855696659781,-1.0773648770978066,0.0001,13.0,17.885697072696072,1.3552527156068804e-20,1117.875510000158,3.890652916792249,0.062004986847498,0.1211222128233808,0.3074946885849002,0.5909217241593642,0.6580024092359326,0.8576097691420784,786.1324567761238,782.1971789041277,2.0720098594912315,778.3511509425393,33.547067189629104,0.4615384615384615,0.3846153846153846,23.01896567056787,175.98795812345065,9.298423134250347,-0.0191086760368193,0.2517843937105364,2.264855856127375,19.039600899461853,0.9965354126005884,781.8855696659783,-1.5737765555081508e-05,1.474197209682141e-05,1
7.0,18.0,8.0,29.0,37.0,1.4356435643564356,1.7682926829268293,2.164179104477612,1.2317073170731707,1.5074626865671643,1.2238805970149254,0.0024552865516359,16.803115260843793,0.0001,2458457.412805453,0.0,0.0,0.0,0.0140845070422535,0.0140845070422535,0.0140845070422535,0.028169014084507,0.028169014084507,0.028169014084507,0.408450704225352,0.5633802816901409,0.9014084507042252,0.9295774647887324,1.0,1.0,1.0,1.0,25.90126112676029,5.0471699996851385,63.15466977429527,-405.71234450499327,0.1025482020970032,0.0001,72.0,116.5843222771744,1.3552527156068804e-20,1838.9895399999805,12.846224339080692,0.0011943738013732,0.0031950244925512,0.004791770754241,0.0077541184364139,0.0249633328916072,75.49648698798974,-396.33777582352144,-404.937971217023,2.21365493415388,-422.0302245016828,6867203.635284327,0.1666666666666666,0.5694444444444444,2388.9113020522755,93.16056433637183,11.629606982001247,1.6981309095291597,-1.1698374333588817,4.277896106919029,29.963108892642158,0.8526505895755477,-405.71234450499327,-654.2790739163293,335.0148348050145,1
9.0,9.0,22.0,13.0,31.0,1.1652173913043478,1.3009708737864076,1.7402597402597402,1.116504854368932,1.4935064935064934,1.3376623376623378,0.0018646357702409,102.13161055832438,0.0001,2458429.012965377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3246753246753247,0.4025974025974026,0.8051948051948052,0.948051948051948,1.0,1.0,1.0,1.0,22.84526298701304,9.996160000562668,32.47784291897558,1106.6824824342134,0.2156880443418285,0.0001,78.0,587.5683851882159,4.0657581468206416e-20,1759.0852500000035,8.603018161120985,,,,,,10.552694649977242,1117.2138393346345,1106.5064051425657,2.237063764223876,1100.0078030123923,,0.2435897435897435,0.3717948717948718,,394.0603158602157,11.113132702265874,0.0222636108568803,0.5585529545507018,3.2672266888452177,25.631044392443584,0.9802904887613076,1106.6824824342134,-246.1506642861396,328.7918143605219,1
6.0,29.0,27.0,16.0,45.0,1.2620320855614977,1.6275862068965516,1.91869918699187,1.289655172413793,1.5203252032520325,1.1788617886178865,0.0054822239007002,148.23240190434095,0.0001,2458726.6164274937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6136363636363636,0.7727272727272727,0.9659090909090908,0.9659090909090908,1.0,1.0,1.0,1.0,13.49764670454897,2.5106750002596527,47.51546018543697,1182.5648030328348,-1.272268977612371,0.0001,89.0,1140.1285280788982,1.3552527156068804e-20,1187.7929100003091,9.3162734366083,,,,,,11.846268625764468,1193.148565666808,1182.1792203782695,2.076584408823692,1174.5160187935917,,0.2584269662921348,0.4157303370786517,,28.7545489977803,11.797776071439332,0.0507970718333848,0.5545057579170783,3.388234622588656,26.254669612298876,0.9579998507879258,1182.5648030328346,-419.7551274739311,553.1502837154653,1
9.0,40.0,27.0,8.0,24.0,1.3333333333333333,1.5,1.7142857142857144,1.125,1.2857142857142858,1.142857142857143,0.0121413817634763,-600.6720309179792,0.0001,2458131.1520627504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.5,0.75,0.8125,0.9375,1.0,1.0,1.0,88.94895625000936,8.474979999940842,180.4120751657104,480.36923320331925,-1.1510581849308912,0.0001,17.0,2106.551075625,0.0,1423.1833000001498,6.63921191820495,0.0006607487603427,0.001825718672381,0.0037231326885628,0.0076736240387052,0.0134580836582942,7.131667848446518,484.3859608805296,480.45145216684006,2.0388274448401944,471.1075370441197,5463.696526594849,0.2941176470588235,0.3529411764705882,1109.5445085202705,360.664799797301,11.766081911715956,-0.2791728798975603,-1.0290533044138368,3.2533161215976003,24.145923004572374,0.9107857882146484,480.3692332033193,-18.721793400805787,7.921672650677983,0
11.0,23.0,21.0,5.0,9.0,1.255813953488372,1.7513513513513512,1.9058823529411764,1.3945945945945946,1.5176470588235291,1.0882352941176472,0.0071519404955676,5.261613859824946,0.0001,2457996.040080964,0.0,0.0,0.0,0.0097087378640776,0.0097087378640776,0.0097087378640776,0.0097087378640776,0.116504854368932,0.116504854368932,0.6893203883495146,0.8349514563106796,0.970873786407767,0.9805825242718448,1.0,1.0,1.0,1.0,7.959224660193674,1.10636999970302,26.960233869382307,1039.217563244453,0.2488237921309964,0.0001,104.0,33.042887472889554,2.710505431213761e-20,819.8001399999484,8.73758795691947,,,,,,169.208377673917,1046.7862389002944,1039.5017843701016,1.738411820915303,1029.3110629864557,,0.2403846153846154,0.5,,15.939495644733796,12.77657988083913,0.2835717671326191,-0.4095144234563563,2.978359833359536,23.234352242764608,0.9389610684593648,1039.2175632444532,-492.4736338784274,527.0911024974031,1
11.0,10.0,1.0,6.0,27.0,1.3333333333333337,2.0,2.0,1.4999999999999998,1.4999999999999998,1.0,0.0031034268555276,-1.2374033142859342,0.0001,2458190.592433775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.8888888888888888,0.8888888888888888,1.0,1.0,159.12318333336668,121.85186999989672,216.0816971602657,-438.1263851745644,-1.052043259597168,0.0001,10.0,3.195893271447256,0.0,1432.1086500003005,6.400151837720699,0.0656997375491192,0.1497520568051364,0.2536926267235769,0.4201097237910425,0.6671462556466012,3.7317250429576543,-431.450787303377,-437.8229385259992,4.376745371629028,-444.2510909788184,140.94367690032348,0.4,0.0,106.4952557997291,275.51147556758366,10.37470134273843,0.7910453205835907,0.1162022770708282,4.566499970290954,44.04420528511302,1.0470388755497606,-438.12638517456446,-10.066855791532598,5.216990864643631,1
2.0,47.0,,,,,,,,,,0.0106689991415477,-23.615093175347592,0.0001,2457894.134804597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,162.00161222223608,9.97264000074938,428.94302043250167,-366.4248355885448,-1.9947149432501652,0.0001,10.0,53.47065229291301,0.0,1458.0145100001246,3.451065748902636,0.163957859281651,0.3416381675998725,0.3463743636464261,0.3648298925459969,0.4988029929314413,1.3539473255981913,-362.5707081761988,-366.8841734734913,1.3371710318113514,-369.4728396740041,9.705406357200223,0.3,0.2,7.118878421542898,1544.5068961865725,9.90288759573484,0.0270763831669815,0.4338463082777717,2.0210581181355805,17.49910251986191,0.9922637809349996,-366.4248355885448,-9.816361191644432e-05,0.0001902036256063,1
8.0,43.0,39.0,41.0,47.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,0.0147823954120334,3.5287129825012507,0.0001,2457672.298900212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.2727272727272727,0.9090909090909092,0.9090909090909092,1.0,1.0,1.0,1.0,37.27164454546503,13.04793000034988,79.64876980052262,-1003.923613264862,0.1462873847121621,0.0001,12.0,9.367198230494589,0.0,409.9880900001153,2.780831243539524,,,,,,1.7596716749499488,-1001.2412687198238,-1003.510463817876,0.5975516449606744,-1006.8029312069028,,0.25,0.5,,131.07036125323384,9.300242404596135,-0.3479559758062154,-0.2611541049107664,1.415627708832698,11.00890600778512,0.8950354187583514,-1003.923613264862,-8.102051442226036e-05,6.28551932735217e-05,1
14.0,4.0,11.0,15.0,21.0,1.232876712328767,2.8125,2.8125,2.28125,2.28125,1.0,0.0369626602696736,-46.64576367556735,0.0001,2457673.848747511,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.3888888888888888,0.4074074074074074,0.8518518518518519,0.9629629629629628,1.0,1.0,1.0,1.0,1.0,1.0,1.7374959259242233,0.8183800000697374,3.39140305451387,1311.7427907653623,-0.4986303812073064,0.0001,55.0,319.4797613004054,4.0657581468206416e-20,93.82477999990806,6.7243794279962685,,,,,,109.33268432882402,1317.8537512684425,1311.4639443834235,1.9823825063813276,1304.40499241245,,0.3090909090909091,0.3454545454545454,,5.172259095915547,14.179954895212475,-0.2207661199952246,-0.0057141301381352,3.117042186763784,24.853293032808168,0.9765716753525416,1311.7427907653623,-7.198012126698057,7.231139858367178,0
8.0,16.0,32.0,48.0,36.0,1.490566037735849,2.548387096774193,2.821428571428572,1.7096774193548387,1.892857142857143,1.107142857142857,0.0032753171600969,14.46405505979788,0.0001,2460519.684486804,0.0,0.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0363636363636363,0.0363636363636363,0.0363636363636363,0.3636363636363636,0.4909090909090909,0.890909090909091,0.9454545454545454,1.0,1.0,1.0,1.0,19.97986545454372,7.029839999973774,44.97439936716104,-773.0143784937837,0.057342470261435,0.0001,56.0,86.0601054739714,1.3552527156068804e-20,1098.8925999999046,8.165876223984696,,,,,,145.46758045579668,-764.090898893068,-773.2130492970921,1.3858491818183438,-780.4226513410374,,0.2321428571428571,0.5535714285714286,,61.6178423236461,11.361024913755651,1.8287711648731555,0.4848455078834006,2.603861664675032,20.05795224717404,0.9299761723925412,-773.0143784937836,-0.0001003040357959,0.0001480211165914,1
8.0,40.0,38.0,18.0,49.0,1.2,1.4999999999999998,2.0,1.25,1.6666666666666667,1.3333333333333337,0.0034319487342496,11.067661956461924,0.0001,2458104.823187313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.6666666666666667,0.8333333333333333,1.0,1.0,1.0,155.6515191666549,31.90996500011533,237.20082671131823,352.5363690096929,-0.1242577287618306,0.0001,13.0,36.11489224597904,1.3552527156068804e-20,1867.8182299998589,4.5336054095928375,0.0611251600800101,0.170777293547117,0.1996990602180004,0.2782135214520733,0.3658110928464239,0.639444001459724,356.36674781734376,352.86281986061385,3.108643269728248,347.2995369981581,167.00149444673846,0.5384615384615384,0.1538461538461538,87.40247107256234,483.1397387480237,9.648934605035764,-0.5154420032799043,-0.1084120058661085,3.1247527587196937,29.202228678764467,1.1169504838426674,352.5363690096929,-66.57970425811297,88.1888092274287,1
9.0,0.0,13.0,22.0,28.0,3.0000000000000004,3.0000000000000004,4.0,1.0,1.3333333333333333,1.3333333333333333,0.0046177401188837,10.536089603065223,0.0001,2458401.7730530435,0.0,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.2105263157894737,0.3157894736842105,0.631578947368421,0.7894736842105263,0.9473684210526316,1.0,1.0,1.0,77.57591315785325,14.861950000748038,121.34487617301386,-429.8753236951059,0.0559287406640157,0.0001,20.0,38.99903600716217,0.0,1473.9423499992115,7.321036640590478,0.048180492095545,0.0948126969323191,0.1400021135000595,0.177863140479795,0.5165333990504857,411.9029762363671,-420.4128370922109,-429.60419684949807,1.754492583304739,-435.0549103733919,150.27166936470536,0.25,0.45,47.73275148034399,193.2278906658642,14.2707670235555,-0.6152498279156478,1.2013023037268873,3.0036269760180723,21.630583596623044,0.8831493058284544,-429.8753236951059,-4.842438888083648e-05,7.506408821284229e-05,1
11.0,4.0,19.0,23.0,21.0,1.4999999999999998,1.6666666666666667,2.142857142857143,1.1111111111111112,1.4285714285714286,1.2857142857142856,0.0069045310075611,-1.3138598026714814,0.0001,2458128.463056996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.368421052631579,0.7894736842105263,0.8947368421052632,1.0,1.0,1.0,1.0,36.10780789475202,15.185219999868425,64.90437180433514,517.5986358880515,-1.061926603582012,0.0001,20.0,23.311503339454557,0.0,686.0483500002883,5.202701971803037,0.0264745451705488,0.0649711642408351,0.126136394916161,0.3477043039738715,0.5659802552077507,2.9153127290169976,523.2678270216759,517.7706221319133,1.7174459774926731,512.8624230780698,89.07613528736005,0.45,0.2,55.55900508133375,660.9328998075996,10.331974403626475,0.3247939511890377,-0.0136200919895851,2.697024067462721,22.779171626713318,1.0391663824696311,517.5986358880514,-0.0002303774901698,0.0001348210836115,1
