,all_times_nhist_numpeaks,all_times_nhist_peak1_bin,all_times_nhist_peak2_bin,all_times_nhist_peak3_bin,all_times_nhist_peak4_bin,all_times_nhist_peak_1_to_2,all_times_nhist_peak_1_to_3,all_times_nhist_peak_1_to_4,all_times_nhist_peak_2_to_3,all_times_nhist_peak_2_to_4,all_times_nhist_peak_3_to_4,all_times_nhist_peak_val,avg_double_to_single_step,avg_err,avgt,cad_probs_1,cad_probs_10,cad_probs_20,cad_probs_30,cad_probs_40,cad_probs_50,cad_probs_100,cad_probs_500,cad_probs_1000,cad_probs_5000,cad_probs_10000,cad_probs_50000,cad_probs_100000,cad_probs_500000,cad_probs_1000000,cad_probs_5000000,cad_probs_10000000,cads_avg,cads_med,cads_std,mean,med_double_to_single_step,med_err,n_epochs,std_double_to_single_step,std_err,total_time,amplitude,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,max_slope,maximum,median,median_absolute_deviation,minimum,percent_amplitude,percent_beyond_1_std,percent_close_to_median,percent_difference_flux_percentile,period_fast,qso_log_chi2_qsonu,qso_log_chi2nuNULL_chi2nu,skew,std,stetson_j,stetson_k,weighted_average,fold2P_slope_10percentile,fold2P_slope_90percentile,freq1_amplitude1,freq1_amplitude2,freq1_amplitude3,freq1_amplitude4,freq1_freq,freq1_lambda,freq1_rel_phase2,freq1_rel_phase3,freq1_rel_phase4,freq1_signif,freq2_amplitude1,freq2_amplitude2,freq2_amplitude3,freq2_amplitude4,freq2_freq,freq2_rel_phase2,freq2_rel_phase3,freq2_rel_phase4,freq3_amplitude1,freq3_amplitude2,freq3_amplitude3,freq3_amplitude4,freq3_freq,freq3_rel_phase2,freq3_rel_phase3,freq3_rel_phase4,freq_amplitude_ratio_21,freq_amplitude_ratio_31,freq_frequency_ratio_21,freq_frequency_ratio_31,freq_model_max_delta_mags,freq_model_min_delta_mags,freq_model_phi1_phi2,freq_n_alias,freq_signif_ratio_21,freq_signif_ratio_31,freq_varrat,freq_y_offset,linear_trend,medperc90_2p_p,p2p_scatter_2praw,p2p_scatter_over_mad,p2p_scatter_pfold_over_mad,p2p_ssqr_diff_over_var,scatter_res_raw
cad_probs_50000,0.043410411745594714,-0.06627162633199246,-0.17065838529839156,0.06414502154734804,0.05415276454521232,0.14715397121575977,0.05149270180101163,0.12152945798202357,0.06167105786147866,0.1290379060844889,0.2237911158006945,0.14861064986930075,0.10667977200463163,0.02913615845431524,-0.05640186656350869,,0.3379822079043704,0.3350976202463286,0.3361775036113249,0.343240293935412,0.36379795189355646,0.4016836264957244,0.4380667845508635,0.4388164390133667,0.8325450715235474,0.8532661807347915,1.0,0.8735119836537294,0.6329151421185072,0.4226380519355557,,,-0.7967664056217663,-0.7046539660274815,-0.5526430254888016,0.0990295796253452,-0.014670771634702968,-0.006585690547299119,0.4232705295724079,0.050370863583562825,-0.07818733393187642,-0.1637180577458579,0.13375779550694508,-0.11795876769278227,-0.13885225935631276,-0.15255222799780088,-0.1673602016944376,-0.19528215753595288,0.2491742141543586,0.18613911841852077,0.09103662413651775,0.040720119487423836,-0.07241949990697398,-0.10660401250689835,-0.1636314175969802,0.30403797581823927,-0.10660401250689895,-0.4177325553822745,0.09908946358899014,-0.05883221186860047,-0.02061088080224375,-0.07952347604231397,-0.08758735271488856,0.06442356850377941,0.06145292030253706,-0.06917084705696808,0.040380695812215296,-0.19367069366952586,0.05251729959942778,0.0984861982125262,0.09997252626951204,-0.007122063198254684,-0.05777438229184676,0.026604584347847116,0.00739668141374015,0.0231919956735655,0.6569076797940178,0.136638644586347,0.15797273343764812,0.19056211539384624,0.2525620926551643,-0.00626160399316612,0.011921332201245399,-0.012410873604924978,-0.021100738567105294,0.3573784591487738,0.29050880634276677,0.30664955744471056,0.28827368294569156,-0.021169753021351708,0.023462087942277454,0.0018577082685671189,-0.040500209149935115,-0.030355508817601917,-0.015121598723415576,-0.002412340031926616,0.024399501260078255,-0.05319363642721496,-0.029587885973669292,-0.02206200886580966,-0.027731150033287508,-0.39100198621293925,-0.37860429229476794,0.621636062278997,-0.021695246871912835,-0.052326470743681006,-0.22800272784785003,-0.08765586238588466,-0.08836214244556205,-0.08295758959131166,-0.05525684356806505,0.4573258629418271
cad_probs_100000,0.09255055977619722,-0.1433137025592573,-0.1976395995472419,0.07165848153474957,0.04955245061597636,0.0999173306122149,-0.020400866098315845,0.05549195924763362,0.004658177213963168,0.08152443752096276,0.21174014240446365,0.1336099780950989,0.11829909667392213,0.03602328221551528,-0.08818846048020462,,0.3244085259968575,0.33763806684151954,0.33373065506391136,0.3423750136094838,0.3585933701054727,0.39800797207152216,0.4316572835396224,0.432114161186698,0.8154678894154255,0.8224323943832048,0.9438484552779832,1.0,0.6819711293767118,0.4504972958314363,,,-0.8183127579607518,-0.7816949043445068,-0.5264607818087224,0.13583094391892445,0.011673017761025976,0.01353308135597265,0.38860156852922567,0.043814176921344816,-0.06254023660996927,-0.16605142395658073,0.13559327895909845,-0.13331378127821025,-0.1465402034338718,-0.169167072464129,-0.163618337477344,-0.1765092775778675,0.22609224394886338,0.21391732186902862,0.0996712572315821,0.023511139009432965,-0.05704196388954161,-0.15096663345916464,-0.17140987774354194,0.29864853289052606,-0.15096663345916508,-0.39121181819904943,0.08730876328715356,-0.03524005515414042,-0.025638972398426867,-0.07030781534940132,-0.07565017176009953,0.0350492928556341,0.058095124136306034,-0.09059366663505038,0.03148913166802424,-0.18784931737477323,0.05474904146737369,0.11733274737844146,0.10678203945984813,-0.019387971496825994,-0.02504145136104909,0.026364817119472517,-0.005166910899010008,0.018658405473553737,0.6314947639085375,0.14652276268273126,0.15799004464033442,0.19467068596192497,0.2506224686792972,-0.02819648341060397,0.011078766845949106,-0.005503009485966052,-0.020618882742301923,0.35458017620894244,0.2832834996012708,0.30299985172897,0.2902720524698124,-0.008699573051520236,0.02352204110147655,0.01285864251930178,-0.034082842419808454,-0.051605630771614855,-0.03591913387113132,0.009777322900196138,0.030238658187424314,-0.06170110638313054,-0.04876718980479691,-0.02953764473181642,-0.0192326019999224,-0.36342706959463644,-0.3651081901315379,0.5963758715501417,-0.027682680217367545,-0.05077453016643255,-0.2620485594282181,-0.0966913501648915,-0.056297642800702395,-0.005879681756955299,-0.059749233301518025,0.48842678500556613
cad_probs_500000,0.27147734355024583,-0.22738623550699835,-0.21185278740735455,0.05957381074794809,0.1046258678403767,-0.06257749565218731,-0.21952875962902146,-0.1612583085392899,-0.12363044596802175,-0.11771080807482492,0.07506898002652268,0.0006000659719943941,0.054188868520861244,0.015796943947291458,-0.11392338986540516,,0.24003856138662183,0.27629801846046376,0.24895369061702588,0.2582444464628659,0.28137300081383154,0.32452331486141706,0.3305360755082494,0.3309731289091883,0.6047489642150411,0.5990746418168544,0.6708018971063889,0.6897806218712527,1.0,0.6427042720870417,,,-0.8601464293699312,-0.5582170454821314,-0.7361228505483913,0.08895599938617489,0.14066571177491058,0.022881701575820625,0.3199500824336156,0.03072649755661354,-0.0808317808683042,-0.20174777503012192,0.10855043871789555,-0.1228939529950327,-0.14936605083080243,-0.15849792037852334,-0.12464459243170356,-0.1533495627923931,0.17163931752175246,0.16221469908922911,0.030337844852499823,0.04630978261350671,-0.05153197857458765,-0.12889551294520668,-0.1333048141767766,0.22970489059249716,-0.1288955129452075,-0.4723862024037532,0.0815373384063818,-0.08221302542005007,-0.01893391652809492,-0.08220914740814997,-0.0827415461380396,0.05401078516924174,0.005460877049042748,-0.06774761351646962,-0.009902863190427515,-0.17765112315010778,0.08087387258990283,0.15266414436291786,0.13822811220106274,-0.021015934361383836,0.013363205185984751,-0.0040294819735865505,0.010489788394461907,-0.004286436137017777,0.5838450481570716,0.1705951205102667,0.19766458881265334,0.24576065958251297,0.2644714033403997,-0.0651948260632018,0.01631484475524294,0.02028210317034635,-0.03919720086749008,0.357924237153721,0.30481211262328317,0.30432339880161224,0.286012949146133,-0.02806535340408128,0.010402573958075602,0.0041982519821550735,-0.05386438399827252,0.02357365737441558,0.024272269011905573,-0.048214473988829394,-0.008432561477572677,-0.01887075696843438,-0.06331864003788923,-0.031866083454959414,-0.026822124644460404,-0.28150430260331366,-0.28373431446017855,0.5409901300977188,-0.03481426947212125,-0.03610517394681994,-0.22317069979690657,-0.07246781641242193,-0.09865881646342474,-0.001708130063335108,-0.0853893241925223,0.46704627071343585
cad_probs_1000000,0.32457884086153405,-0.10777387751123696,-0.21109704880803407,0.007477759314475624,0.10038358067783328,-0.048616303244181466,-0.2838117587720216,-0.25621604761075123,-0.20946503481140089,-0.24801843396752965,0.008776161784650644,-0.05960668979987539,-0.0428975423960337,0.04092414797088801,-0.09305655601159336,,0.1319866184300476,0.139279866622516,0.09506759721486692,0.09866895473118512,0.11229170486052659,0.12513110556642063,0.11287852084690304,0.11277738621748273,0.3748205668800596,0.38784965784394143,0.35777764895504344,0.34231128460667015,0.5931689287009033,1.0,,,-0.7980563473895617,-0.3752787976055973,-0.8280676335321828,-0.015444364159089934,-0.04635745675602646,0.0846716966054374,0.2285244995747423,0.02091901438154285,-0.017503891577401214,-0.20251734197684418,0.1380678005259615,-0.10444095784491074,-0.13196576454256245,-0.12454296939742775,-0.1035584740069259,-0.10894678708012416,0.11546463539756323,0.14204838833544803,0.008940972739457844,0.05295110803351864,-0.10726248320119008,0.01411037233533087,-0.08426135952387713,0.1880211893427283,0.01411037233533056,-0.4865828194847857,0.01860962416143561,-0.01958633249824954,-0.033360242696362966,0.027532656823946306,0.02057229987311478,0.06794250306301401,-0.038932203746541716,-0.08396828785285894,0.02263693596640715,-0.1559864019390544,0.03684241223403072,0.1268747343497925,0.10940126949864332,0.030070693093844417,0.022696209001811508,0.014566125093956592,-0.009935630875325188,0.020445249210820828,0.45750885776191286,0.1320086096017395,0.1318100208960178,0.18569496322532425,0.20288419172402505,0.023086142434424348,0.02200318611961963,-0.004770828822618568,-0.04441641911526566,0.28296861404466506,0.2145757585335726,0.21104313372494696,0.22426307051101108,0.010682386035857153,0.018821402001555024,-0.039760919723463385,-0.018432237126371383,0.02631810064476564,0.014329890565257063,0.0048992086176475914,0.022606312870227074,-0.030305821767357688,-0.03301537508039406,-0.0017790370671090696,-0.033996234405868804,-0.2211913942698238,-0.22430967590832296,0.4247459855173198,-0.012601781450325979,-0.024379954103731213,-0.20250285195233153,-0.05973978510384737,-0.04792550063825087,0.0264065342957932,-0.08804699710535455,0.36034906641948056
cad_probs_5000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cad_probs_10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cads_avg,-0.280128452893527,0.19538965171052455,0.2729043265347245,-0.04163606606446688,-0.05084993051135891,-0.03640965583777436,0.09565867285930262,0.03338945036132373,0.03074199757761279,0.0037449687476257217,-0.15096180652658625,-0.03170505542424933,-0.09439788932962337,-0.03305866427428655,0.08860336303640737,,-0.33771505442037686,-0.3627587870133047,-0.3251433319740871,-0.3369934794418392,-0.362718202640994,-0.41269166737875906,-0.44455587047053663,-0.44531711014967945,-0.8525451609768173,-0.8650915126392082,-0.898270026456449,-0.9072615768212884,-0.822578078562425,-0.5870647921674689,,,1.0,0.6595524698208044,0.8820851842891828,-0.06790010622360741,-0.02867870354498715,-0.050062606836243216,-0.4182338831230924,-0.045845984689569866,0.057350064927462446,0.24809804302628788,-0.1672759688458413,0.1546581311712443,0.18703591728164778,0.19974686941960776,0.17422106811098123,0.18707072850558237,-0.2361602855092121,-0.21467687527778828,-0.05958267695717357,-0.05820190076091484,0.10231887274741355,0.08955066402006652,0.15365528287878033,-0.31594136216052027,0.08955066402006703,0.5714966096905473,-0.07695747108682845,0.048821929404841063,0.035662810470731374,0.04558614036976648,0.05194791248936057,-0.07267078332534331,-0.012804589443011835,0.09220785097454642,-0.031716833835136356,0.24295437179955776,-0.06514346207240328,-0.1508461793221376,-0.1287546890688789,-0.003368207078796976,0.011860443250519659,-0.012040678529110282,0.011308550971294797,-0.014842176709201148,-0.6976659090859993,-0.16368949535799066,-0.19397388944132804,-0.2440791591264379,-0.2948643446174477,0.016478725381042333,-0.018931191631923056,0.006286185547741137,0.038209778241909256,-0.4070435648396861,-0.340508268135617,-0.3390256905680805,-0.33123253705156874,0.013830438789028674,-0.024957910973631127,0.015944297840091846,0.035664001084710906,0.013554098458116767,0.008883547640452091,0.007558322607654751,-0.02598251995593018,0.06176695578885108,0.066255161282728,0.0191396914620943,0.03937374796756453,0.3578945076031162,0.3522465125781542,-0.6752381478108426,0.014286827807912567,0.05114042596302296,0.2697241839538008,0.062137718823611486,0.08619220031430921,-0.001986830393992513,0.09670320892684835,-0.5642680797663975
cads_med,-0.12731002455088708,0.0953431498422583,0.20750767274181525,-0.01702571236968149,-0.04024904820765624,-0.15443180694161213,-0.06882893829506151,-0.13073211262000212,-0.06926595218351474,-0.10799459634294861,-0.21295583454777778,-0.16127610245371132,-0.1059959197383267,-0.027606903291785032,0.016336247345734817,,-0.33097826872886554,-0.35757353452926816,-0.347422461130171,-0.3537087336015852,-0.3801895476664584,-0.42672600575074704,-0.45528098047209264,-0.45592131612154424,-0.9196378629872769,-0.9473166773216393,-0.8934736545658772,-0.8678072779974103,-0.6096370825244859,-0.39659773150068894,,,0.8855561798780422,1.0,0.3556202435144946,-0.24582380295580405,-0.008968857595427928,0.007637829812194144,-0.24710293093063998,-0.027044567952167732,0.13115275819048663,0.03552273999826295,-0.008029966636768285,0.12691465632874124,0.1339597201124726,0.15117647686316674,0.14351708649791786,0.17700809296007264,-0.13837884587976054,-0.13156437881908406,-0.15098237426943578,-0.009696502440717633,-0.07379005202676758,0.29212669187755913,0.12918484929049207,-0.16029285243451064,0.2921266918775598,0.3059647708486931,-0.08397824132998064,0.11379845185207083,0.04962758837696159,0.18795853030785858,0.17498066244274638,-0.09165743283262603,-0.10695761470508895,0.08062437451501778,-0.05625996000298061,0.013552924901658039,-0.06416979894943027,-0.11443490504416759,-0.11646335257957748,-0.02301092842566941,0.031888405893212915,-0.06748480370061011,0.008343151541369633,0.014278033745460422,-0.5045377383062805,-0.17952347392246418,-0.1295529328389978,-0.1569634407400625,-0.19449763936500117,-0.012380874939956136,-0.005985266005357225,-0.0347534716218086,0.059303045057284544,-0.281391520895542,-0.19153241548402647,-0.21278256798993594,-0.2173151560205195,0.013517427960870148,0.021277236868490864,0.012900393765204356,0.028550183264830737,0.027042791657963798,0.018712339740315515,-0.022044663976401972,-0.028145506521085994,-0.0182643791728716,-0.010810514549532363,0.07084168223043974,0.03463108302726347,0.36688446847783185,0.36074730090269513,-0.357764312461905,0.022309752800429364,0.025622928039029384,0.1417198546162452,0.12352685589782592,0.09398912656526845,0.08982887182043452,0.11081178312355776,-0.25717334506669337
cads_std,-0.350777904880141,0.2543179279318529,0.3001100873216065,-0.010281237176189792,-0.049250919373398885,0.026353418667334805,0.21254265144000029,0.17792852215476973,0.14029865293010663,0.14689591481951503,-0.04962227816128125,-0.04871673946059045,-0.06601128589757624,-0.0418203421819135,0.1770592062647372,,-0.3225190473048961,-0.34795865473942783,-0.2950984595104439,-0.30778220072371104,-0.33478042956834064,-0.37448868299384425,-0.3955267396253544,-0.39630616343330854,-0.727410533219877,-0.7343782971413557,-0.7778737643279761,-0.8026841672996557,-0.8793914432272419,-0.678052920549173,,,0.941352055458798,0.7445287770542813,1.0,0.0016849040349348695,-0.014429443488850151,-0.06089228838142111,-0.395545143239619,-0.04647685700818806,0.02131691996163086,0.349360282403565,-0.16692481688702446,0.11795025700920124,0.15472197753246178,0.15434241678116992,0.12921704255120384,0.12770331405757115,-0.23148396780606006,-0.18147541081148968,-0.021895570428475807,-0.05796338806178249,0.1233606323597748,0.006654157537890114,0.10926993931274515,-0.283403723845733,0.006654157537890384,0.5989767063640803,-0.04818802864594235,0.02214333195805164,0.026993821969710077,-0.0020151601411864052,0.005169020756103936,-0.05728267446928434,0.02163110095534394,0.046293510763363487,-0.012970450883572515,0.33788656140167606,-0.013457468994437748,-0.09587549788471722,-0.06282075919129362,-0.010653085351641079,-0.04340182583662483,0.005903464666386828,-0.0008327659271570568,-0.017232489859611184,-0.5532161272350083,-0.0692480750982166,-0.16321870714649517,-0.1867957117114924,-0.23249091713815975,0.015017023368104317,-0.02710096828206426,0.012323636878745632,0.027609894304233912,-0.3163959073922942,-0.2962141622527363,-0.27701389847056346,-0.2653983848129909,0.02038863616670574,-0.02872538846462377,0.030158613947118364,0.036712549306568046,-0.029759746820425342,-0.0184584778967781,0.028125273476065006,-0.015482471788811134,0.08357772273535714,0.08267829773212189,0.0006393940204076367,0.030736593443759834,0.19707951951716784,0.18801085976604004,-0.6336183277554471,0.005282897180409608,0.06329087102089002,0.20334621637489322,-0.016302410064816836,0.04391348873557012,-0.07247914347539376,0.0672983958081147,-0.5681966785844227
mean,0.017053103749220894,-0.023371246848357546,-0.005373780739333101,-0.005937105559391664,-0.014521869469143845,-0.024084458560733834,0.005835579022979677,0.0356639598364474,0.012040810102789842,0.054315989088788375,0.05783753977208841,0.012367095973498539,0.06466437252307326,-0.03822290813505053,-0.00667930887968815,,0.0017591583483715627,-0.016040770755929624,0.01251426912906568,0.020914007443726616,0.011775702323419256,0.002651304847994429,-0.013821142152184081,-0.014383715178756657,7.978944784426984e-05,-0.00206659937414642,0.012216915630382887,0.014184554138416466,0.023534049048990275,0.015516567435796878,,,-0.017663560352522808,0.011628361758994482,-0.01938665761153498,1.0,0.026264783285485597,-0.12286465931538455,0.020283880386942923,0.003992630539349137,-0.3183705934502925,0.002647283403998579,-0.3135313036003284,0.13859498996823066,0.14551170477142847,0.13318998446762506,0.12889619354108287,0.08855783957717923,-0.0006249871238969038,0.19541604277770502,0.6549215255036234,-0.17702880129558946,0.5797705928246227,-0.7846331073593669,-0.05269598343007308,-0.08087024092077452,-0.7846331073593661,0.020812938231430825,-0.021869280182894902,-0.2742581889791084,0.2784392319699547,-0.48917879476357407,-0.42608007482421306,0.13342134994066962,0.5626757856192072,-0.02282926386139351,0.04949025298821749,0.011765682958602253,0.027824181697686173,0.030681914485484563,0.022942745254362688,-0.0028980562181993037,0.03678463957720769,0.05362281301534818,0.0036990633450585753,-0.018168081732750585,0.038819979466584116,0.06368100039382296,0.02583215881812349,0.03221114390372176,0.027230145326922382,0.007631381538561258,0.050719111933067315,0.0023606683256231233,0.012939138113975275,0.034333534282093015,0.01055266604515409,0.026685092875089876,0.045093189277338505,-0.01951361973187638,0.040860172668711524,-0.0027866935079174184,0.03081781345798283,0.028138223756090337,-0.027788452046238324,-0.009229313623349176,-0.006533418381095073,-0.010915065239936421,0.015174889854658941,-0.01972951449718977,-0.030981785482783835,-0.0012897762586320442,-0.006659449765567445,-0.020741397127313085,0.11395199490473736,-0.02846136222695038,-0.0037270485997136435,-0.049757193304964024,0.07101783762420665,0.027849324385620267,-0.009402866759467842,-0.04850385072888928
med_double_to_single_step,0.0740681517633216,-0.04433963904811501,0.0018663781596748017,-0.02047461230808673,-0.11744126000353727,0.10642593728704043,0.07218928586954339,-0.032060396344443715,-0.017409039581845392,-0.09466277364528738,-0.13447762070044433,-0.06805973349697568,0.4038242981864804,-0.07163144220026453,0.05084141845493547,,0.06811276467306228,-0.017642182558804485,0.004500798355541569,0.02242609644595136,0.04731730534080773,0.07550791276928745,0.1020111521973619,0.10334421180725786,0.09154058905499261,0.10631508120955192,0.1259614263844523,0.12785457521187374,0.06546128890155407,-0.10858257784426058,,,-0.10585424234499209,-0.11063295654910199,-0.05599771607935188,0.009180432332171539,1.0,-0.00864226763426294,0.0581101328748864,0.0016144246703538518,-0.005957562785132764,0.155548297191053,0.047569382041270085,-0.1333760634931855,-0.14603669026693858,-0.15141273227616667,-0.13938409912955554,-0.11000927111540736,0.023391377308560155,0.05869166246551905,0.0313814990694875,-0.01752533164350293,-0.030627164563465814,-0.005470412422637326,-0.09094934240261608,0.09111760184823087,-0.0054704124226373895,0.011501346149016987,0.020331305908002105,-0.0003152726141748638,0.007443645737359391,0.007276954170849249,-0.007402894295310021,0.004922060470905765,0.05119678864951299,-0.039441512612415186,0.020140304323004593,0.10718124721963773,0.04869441810144643,0.07237422376585938,0.05388006481291398,-0.0011501347712503116,-0.11256751469506847,-0.01908173006294474,0.03049565394054689,-0.018443592365002304,0.1938501994873528,0.1030173919464885,0.047612942538602106,0.08418370109951369,0.05936870540012591,-0.06632093011161083,-0.0421508912348098,0.05382436023120875,0.023705060910629898,0.10516865085028623,0.05988462022480852,0.08633289265016615,0.06451078841464006,-0.0255856160290579,0.00273669904661348,-0.002540201764567384,0.03649020078930819,-0.04873837293702059,-0.025278310296851368,8.31970111322013e-05,-0.0006806114222318798,0.017487373422867956,0.012243799815483245,-0.0036307401732194114,0.0042655175534584,-0.20858258200812532,-0.1991228804576678,0.08369109829335915,-0.01772911089340809,-0.02587832941362582,-0.03772297083646129,-0.024542343926932112,-0.06501289878855135,-0.050908915551490165,-0.09293177052439844,0.05447268346591173
med_err,0.019091870169242336,-0.013427999399681999,-0.058901967646742784,0.017449139317944763,0.008848377585665288,-0.03404400687908414,-0.054557951407798726,-0.03238227594226847,-0.02430924611738988,0.004622681772463295,0.05547778770786576,-0.0020266025511056964,-0.019942006932739252,0.8895636740674983,-0.001210763592075296,,-0.06644446422151754,-0.02553434039099172,-0.01774504653075692,-0.012744143364569482,-0.005175920919380651,0.004968076961273753,0.01924139624023596,0.02008671544833866,0.06896531690577119,0.06439629606787867,0.06186940797887399,0.06680489755298859,0.05007468261150836,0.0774715598701232,,,-0.07347279705558882,-0.06317949173719996,-0.07652938317086756,-0.006173285209625632,-0.06626174170682798,1.0,-0.017568848946045382,-0.028049148082282985,0.5100627944277922,0.012845577824024654,0.5712867008877641,-0.2939898824963407,-0.3249796726279599,-0.3532332381693002,-0.3714401542707441,-0.35136985686151023,0.023248922872045632,0.5270231647456016,-0.06224782079800449,0.7372005819489458,-0.48324155572896915,0.11396141517002704,0.08165154011664462,0.17143709174830365,0.11396141517002462,-0.06011464394677923,-0.0017948255168833975,0.34285087953369053,-0.05532096316959415,0.5427001578019245,0.6250000133025044,-0.16840430470282727,0.005492043516886851,-0.2444090434168158,0.15874666040484062,0.2726221083382073,0.0033770759431808856,0.00419162219650217,0.016503292898518124,0.04714466513296925,-0.016121538491821557,-0.03437449017197026,-0.022010107904416373,0.02243271586110505,0.01867462654200416,0.5148212574580897,0.1166823264947311,0.0866650109869355,0.15699053133246435,0.03712354202878097,0.04187549645256036,0.047609175673182985,0.0048949257956075135,0.5368749137723572,0.10923188266302984,0.16550029892070625,0.15199002327439656,0.04452626727194602,0.006666454807314718,-0.00043978575052563664,-0.0031909934435851365,-0.006779059807297204,-0.000502487807174543,-0.021116498879009734,-0.019669072106344398,0.06169986104958264,0.18652465406117044,-0.0074440206611101015,-0.04501312583210451,-0.07560180102328999,-0.1034730780292465,0.18444200581855494,-0.00026480069356509065,0.01455910682594453,-0.0911003977080372,0.026754633290738638,0.060647314162459096,0.06582752096713941,0.009983692656544202,0.16077354616810563
n_epochs,0.2779144744970357,-0.1822429006760915,-0.2658105779221005,-0.030446792218916,0.013852467022278162,0.05446645206748731,-0.0033186510154208167,0.12444995531858447,0.13140149688500577,0.13857769706618853,0.21389895693561087,-0.3727657076428802,0.13714738823340467,0.02873275712626599,0.264342886287577,,0.3463059940564597,0.3806871022387127,0.36493676123556995,0.3603662734529822,0.3943758835631604,0.44709586175776106,0.48121020414439664,0.48233355253837734,0.7294567610465229,0.7445341829051032,0.7227397012428796,0.70536273686877,0.6195466264420264,0.41285436186949037,,,-0.8000593117354071,-0.7520679661623775,-0.6766782034186773,0.005861429825734826,0.15369107384451455,0.0728472800087964,1.0,0.372392567183865,-0.019485837114715236,0.21984735362735694,0.1924265771990619,-0.10386531469207859,-0.12299095632292348,-0.14371840562535942,-0.1468562426834629,-0.14026099656992894,0.6696448380009324,0.23612265169244526,0.014997726192654198,0.009866899992248632,-0.12473314930894343,-0.01851686745837896,-0.08936791799535103,0.3804997305322512,-0.01851686745837889,-0.25783018505865124,0.028160336763452306,-0.00047834080717130446,0.029953070505885825,-0.018333669370522283,-0.03614040583783513,0.05961704031331082,0.007567332920330876,0.016241067545670146,-0.020488990577730928,-0.41008265069194433,-0.12496346602470508,-0.11066303168597412,-0.11768388175221797,-0.029563812715662333,-0.07301858119948049,-0.04542653273530721,0.019940017852791272,0.0014796246752172182,0.569633556194751,-0.19713004288067104,-0.02528107594271767,-0.029649967765513263,0.0081313106979002,-0.0383260174253385,-0.03159160396290854,-0.04577960293407666,-0.02482395211454869,0.044079494127937366,0.07929273434346684,0.09643333553772711,0.06788884641551392,0.003503547120325799,0.05038800961640346,-0.025848557787811158,-0.012994505052167612,-0.041570069186841245,-0.02436984903760034,-0.016838769184273926,0.002309956704148404,-0.1230518419571783,-0.1372202489150135,0.0213327407071223,-0.03807024261687843,-0.2396637245990456,-0.20825260277691565,0.6302956590599557,0.003428379297800044,0.04005785815383312,-0.14765017838424202,0.08597103508511625,-0.10244578583798175,-0.021933071237451363,-0.06783970169125488,0.5804425588986935
std_double_to_single_step,0.10506054650493646,-0.11720006873993337,-0.1036552640493668,0.0326760963485248,0.007900040331491194,0.0876252502716015,0.07547269534022948,0.13876069483542314,0.13955535508958092,0.10930484219233728,0.16722574758905995,-0.04472656412784159,0.10537151468031777,-0.01252298885112241,0.12303366388717807,,0.18125309723665659,0.16901818517476241,0.16881818258899978,0.18025469436303382,0.17642097401098777,0.2173384636840315,0.21647112826472162,0.21554951079928944,0.5112884411335314,0.5267446434019508,0.4773989465160755,0.4389136308807133,0.26143575720268697,0.12415659378713896,,,-0.44795895698415283,-0.5237427838350424,-0.31247884557676175,0.008587460151168846,0.07931847608488554,0.0026492506152865866,0.5323571392871803,1.0,0.00021814127386067961,0.06788935501275968,0.02128418634211256,-0.005000351426531151,-0.007215248805742576,-0.009108922203825027,-0.010548133492986852,-0.014457392378654354,0.4882411335625331,0.030665793282523498,0.0050455728985063526,-0.010381100648724426,-0.010844561530416666,-0.0015128109465923558,-0.0013272058461022563,0.06414798977953479,-0.0015128109465923252,-0.031135951258921303,-0.003237131636316824,0.012261697873641696,0.011033506854889212,-0.0067950986642540375,-0.010025173901542443,0.004319549001626826,0.0009126428410404234,0.01592164177999949,-0.009980543387911425,-0.08949873447544525,-0.052843781676665195,-0.04487053127188683,-0.05258485094113962,0.02201727783333003,-0.005698242412805388,-0.012963132740001257,-0.014248910008781554,-0.046257726294230514,0.07843309724835754,-0.08501987850299397,-0.031595934067626605,-0.054588644590556894,-0.04633298254147015,-8.832070247485759e-05,-0.010856386192500773,0.0026613817974593646,-0.01880247965380621,-0.05342200401968834,-0.03536597915915064,-0.0314749137933323,-0.037527308378585915,-0.02421961472115283,0.03924240672266223,0.00926711958770137,0.04283033158478746,-0.0032208189150924574,-0.0018822022601815327,-0.0036481484540608184,-0.004545312925188125,-0.03812558627798655,-0.0374171863003965,0.019094285096286703,-0.011029651476470658,-0.03979276294140731,-0.027619825954503414,0.09065087363949544,0.00046712751417920417,0.0032123667301253564,-0.01266104465492547,0.020671935219205347,-0.008824142127676083,0.003820177597203323,-0.00406959446100348,0.09143939785627717
