,all_times_nhist_numpeaks,all_times_nhist_peak1_bin,all_times_nhist_peak2_bin,all_times_nhist_peak3_bin,all_times_nhist_peak4_bin,all_times_nhist_peak_1_to_2,all_times_nhist_peak_1_to_3,all_times_nhist_peak_1_to_4,all_times_nhist_peak_2_to_3,all_times_nhist_peak_2_to_4,all_times_nhist_peak_3_to_4,all_times_nhist_peak_val,avg_double_to_single_step,avg_err,avgt,cad_probs_1,cad_probs_10,cad_probs_20,cad_probs_30,cad_probs_40,cad_probs_50,cad_probs_100,cad_probs_500,cad_probs_1000,cad_probs_5000,cad_probs_10000,cad_probs_50000,cad_probs_100000,cad_probs_500000,cad_probs_1000000,cad_probs_5000000,cad_probs_10000000,cads_avg,cads_med,cads_std,mean,med_double_to_single_step,med_err,n_epochs,std_double_to_single_step,std_err,total_time,amplitude,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,max_slope,maximum,median,median_absolute_deviation,minimum,percent_amplitude,percent_beyond_1_std,percent_close_to_median,percent_difference_flux_percentile,period_fast,qso_log_chi2_qsonu,qso_log_chi2nuNULL_chi2nu,skew,std,stetson_j,stetson_k,weighted_average,fold2P_slope_10percentile,fold2P_slope_90percentile,freq1_amplitude1,freq1_amplitude2,freq1_amplitude3,freq1_amplitude4,freq1_freq,freq1_lambda,freq1_rel_phase2,freq1_rel_phase3,freq1_rel_phase4,freq1_signif,freq2_amplitude1,freq2_amplitude2,freq2_amplitude3,freq2_amplitude4,freq2_freq,freq2_rel_phase2,freq2_rel_phase3,freq2_rel_phase4,freq3_amplitude1,freq3_amplitude2,freq3_amplitude3,freq3_amplitude4,freq3_freq,freq3_rel_phase2,freq3_rel_phase3,freq3_rel_phase4,freq_amplitude_ratio_21,freq_amplitude_ratio_31,freq_frequency_ratio_21,freq_frequency_ratio_31,freq_model_max_delta_mags,freq_model_min_delta_mags,freq_model_phi1_phi2,freq_n_alias,freq_signif_ratio_21,freq_signif_ratio_31,freq_varrat,freq_y_offset,linear_trend,medperc90_2p_p,p2p_scatter_2praw,p2p_scatter_over_mad,p2p_scatter_pfold_over_mad,p2p_ssqr_diff_over_var,scatter_res_raw
cad_probs_100000,0.08550493682964497,-0.16258491317221313,-0.17465533820515577,0.03652802998927473,0.028407732952568387,0.09009064088733344,-0.012412190018596456,0.05419689917393747,0.03464924392024029,0.07578736129312619,0.20361137522197087,0.10661436720451804,0.11142273589274246,0.3229425661069108,0.07205341665384375,,0.3386681414331139,0.37453612484323084,0.3455186046719219,0.3449497884655944,0.35916966521879173,0.39744335432408207,0.44059371183673357,0.4410062156802071,0.8072400896681922,0.8114159803187802,0.9402577270921629,1.0,0.658686754199275,0.4037528805270036,,,-0.8133922864774866,-0.7786662145363314,-0.5179056623827605,0.1981626195361094,0.016356981602316856,0.12585680399487875,0.39114685830225493,0.0648837523467687,0.01901695420844574,-0.14535100769331302,0.3725830230865788,-0.18712948597716067,-0.17975095373234012,-0.2070269529388277,-0.2631225213843345,-0.3225008123113655,0.14987079479382712,0.3436720457111554,0.10296519291086696,0.09652288134015147,-0.24733093411940207,0.061904270228978917,-0.09614029447568702,0.26873447602189265,-0.0869752458234559,-0.2849394831914781,-0.00798208447628455,0.055090291349777804,0.13925128303622852,0.133458045527695,0.08591420857310099,-0.00529562426524056,0.12911008902092877,-0.062388337560487,0.060608955104239304,-0.023641961338208905,0.1793098197464713,0.2688509054302268,0.1705066738915051,-0.25034375593802,0.06785922394407995,0.025539446806218766,-0.030846994270810512,-0.09435422692356785,0.5425394553554834,0.1954524618780166,0.2212556971729846,0.3360944950348862,0.30711137206655204,-0.20223110963006985,0.039322320633108906,0.06771521991462365,-0.044652001612176494,0.4455696367236663,0.32684327032866783,0.3338602520954412,0.3469079079929545,-0.14568936043540862,-0.022297435339321714,-0.1303739900272747,0.025196041766830043,0.19030918936686103,0.3097872885107059,-0.02761191033530316,0.09899045687452807,0.07812170714090395,0.07109639642726333,-0.04490808731754628,0.26764322159236287,-0.5103769730285016,-0.5325973693993687,0.5283557159395847,-0.002185766993870044,-0.0808120478571441,-0.32330211719371044,0.10351118862385755,-0.10427247984352439,0.0131947708072119,-0.34734895427573914,0.5009423838628554
cad_probs_500000,0.2541886738880176,-0.22094413130589685,-0.19923819961715464,0.022353515503133338,0.0949548975555388,-0.10764203756973882,-0.23340750387150444,-0.17625731861334637,-0.10680104451486276,-0.12157992763386384,0.07316531558810048,-0.009765693355111156,0.02265032632105899,0.2805703076693723,0.08030265110861987,,0.24024119180375353,0.2893179620445251,0.25322836380146535,0.27040640369083685,0.28473354753608565,0.32573885955082077,0.3270180349834806,0.3272935144493448,0.5588443341788872,0.5605816799782738,0.6379736046145705,0.6658856082567656,1.0,0.6030387974879876,,,-0.8457320814748471,-0.5483835020498722,-0.7321193345865247,0.15982682991809757,0.14380882017353416,0.1363707529138454,0.3094707952893026,0.04402956593896794,0.11233108196535349,-0.1909052895508456,0.35050574465319584,-0.25844093539806295,-0.22985308231573126,-0.16162317686137728,-0.15374571423556432,-0.24274415787834067,0.1119541294619311,0.30545841274104796,0.11006573805995389,0.17442699560092212,-0.2609291543775586,0.04333765898269616,0.0033807271668793,0.2777131642842768,0.043339964325312154,-0.35449910281180225,0.0436725618405571,0.14347409449150286,0.10707867978515928,0.22391870480427473,0.18302645861768313,-0.02952859381666389,0.14954773193749557,-0.0642538394394955,0.07087310156056063,-0.020604777280742188,0.1737021236901785,0.23543948212158752,0.15240762752995665,-0.18621905013058176,0.0433376560029008,0.025541676367116684,-0.08450127979128623,-0.12474106110578298,0.4537440788034556,0.25325863582708785,0.2599237482274406,0.34831034807110894,0.2957826859093383,-0.07540257489393377,-0.03353913274253297,0.0945824050116598,0.011002233713052019,0.43482240298550034,0.34359834195497757,0.34426444592080074,0.3512493468606419,-0.17630073118592332,-0.0063265532139481695,-0.07131732649750626,-0.015142425749141045,0.19220552349947262,0.25050534699739657,-0.03811675773783558,0.08233812311323571,0.05123531243628719,0.044259406887040234,-0.019536874883708727,0.20606459507483918,-0.37836603118623086,-0.40911294959684563,0.5835128764351346,0.04331200341771111,-0.056129444776792624,-0.4112592411332191,0.047257497133934706,-0.07403251572021718,0.001965274609053256,-0.1825588135820989,0.5408706356632293
cad_probs_1000000,0.3014050258994563,-0.09473158075404807,-0.1649961779030093,0.045552334583617175,0.07634643083677325,-0.08053647007203515,-0.27104877041811765,-0.23429460046013703,-0.1941712916224776,-0.22027433004471628,0.03514717226164597,-0.06588159455722757,-0.05487783657312923,0.11513405015776144,0.022757924741297942,,0.1323466548267256,0.14530125939271343,0.1044090868816514,0.1130741031475977,0.12142414231530728,0.13200621372749524,0.1247834447287668,0.12466619306453013,0.3241152471211303,0.346168595265593,0.3254849235504452,0.31792060436653763,0.5832512139808667,1.0,,,-0.7693245701020036,-0.32445280077886895,-0.8264103208992145,0.047270391457431685,-0.038368624179403656,0.079001780896732,0.21355536977796685,0.02899076702476662,0.08695212983052647,-0.20254944512553427,0.2192305232003528,-0.16027946990027672,-0.1801682422294211,-0.18278309536674467,-0.2021669738778291,-0.20959616585773166,0.07344503491785993,0.1784166869807503,-0.04415309876086021,0.04017281577997448,-0.18320787937272884,0.028421249907521803,0.058343409475946795,0.2530000923260595,0.028422747838915748,-0.39315075255147724,-0.09812700091325136,0.13211051435465151,0.027780008833239837,0.09694155436686613,0.05237620167429049,-0.06079961830008241,-0.013422550325954545,-0.035701484212931435,0.046690396594525126,-0.09348518060657277,0.11907463749817825,0.18175789479192792,0.0760059815281172,-0.197199204320822,0.028421247666516557,-0.024070914301314552,-0.054700384813509036,-0.08389532126122236,0.32978845692920866,0.1314851350667013,0.16228928437030785,0.22680432935099903,0.1963859811551404,0.004986586606287565,-0.07601143941098584,0.01931991741749492,0.013756092129049161,0.28495978725205867,0.24430251628440217,0.25632640367713383,0.2932270991020499,-0.00606440645724288,-0.033740303353544956,-0.05592121980145098,0.037696762679392086,0.147098451819538,0.180551983041457,-0.04741346577121334,0.0542790469200793,0.03357473485041984,0.024645971519747442,0.03782072200014076,0.17999081818792748,-0.26070450128146727,-0.2988185153438103,0.42577180358878275,-0.014234185925679696,-0.03754612402058476,-0.37333066588192776,-0.0386082779134039,-0.05375219230620593,0.036686788615149346,-0.06986795002140982,0.40926879075779077
cad_probs_5000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cad_probs_10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cads_avg,-0.2644890924540079,0.21283922209315984,0.23941337188041206,-0.020264848949387994,-0.03195544446679307,-0.02190952634964183,0.09463110990455666,0.03315549007201897,0.015627596109566638,0.015418894038743976,-0.14552153001577584,-0.007162562660564732,-0.07503235011744705,-0.32599526417048985,-0.09589580416130661,,-0.35701085580005976,-0.395155652852774,-0.34796838105011685,-0.36039344337407125,-0.37874663934401437,-0.4230629874354289,-0.461249232383226,-0.4617521455926547,-0.8356757010858237,-0.8478172220726734,-0.894755622574969,-0.9085980768763539,-0.8064638032482148,-0.5652900435651839,,,1.0,0.6535231120222105,0.8813001571862558,-0.17773400096338088,-0.03515890188549115,-0.15170044915633926,-0.41990753385207485,-0.06796278258969773,-0.09308966761975805,0.2294832051899125,-0.4303610919010801,0.2692641987244562,0.26426281384704586,0.2787868998754925,0.3133712608891925,0.35050932991833744,-0.15628812187251415,-0.3768837936923009,-0.08312449156987496,-0.16355602121419602,0.3174747386384249,-0.06488728617392238,0.010324108702089625,-0.35506097874323356,0.02424502037599853,0.45352483514328434,0.019064350805035175,-0.15203171577464802,-0.12292960865752912,-0.20535288032353188,-0.14479962699292773,0.021679066483473373,-0.08005669146298719,0.0731312296523658,-0.0678441282817388,0.05441817500367764,-0.22516214178420166,-0.3088326821345571,-0.1895439947269025,0.30439668944960135,-0.06787871553837173,-0.037214974778246084,0.08529485716283917,0.09761158324236065,-0.5869661569508623,-0.2612982047737685,-0.2776167194041317,-0.3901610503333505,-0.3474078869177176,0.15922749050041238,0.012792194198515417,-0.07663035103956317,0.04793707885426404,-0.5060377597384883,-0.3983640030284307,-0.3983458666165668,-0.42715848491109243,0.17227668375997127,0.0029740680034063957,0.09120073386250736,0.004758884581452173,-0.21941988436071044,-0.3136637016327275,0.03453398253819739,-0.108201397902513,-0.07619476826295936,-0.0726439852653577,0.02175735903606094,-0.290303084052082,0.5064088891655092,0.5446304921574572,-0.667205910084594,-0.00011755296511233651,0.08341927648116952,0.4833624587788958,-0.07121028943807073,0.1011712409633084,-0.021531504825415118,0.2847783560204146,-0.6288771055052689
cads_med,-0.09413705902425004,0.11829153276634648,0.16606214509850883,0.006207815941357844,-0.021995580557765033,-0.17432299996205858,-0.10113017506092667,-0.15286377725929096,-0.10381691305250608,-0.10519289663031564,-0.19287451852919146,-0.12513803349233274,-0.09925035006432076,-0.2925247511602403,-0.10495573441407391,,-0.35033846431436255,-0.3953570104951004,-0.3710651088906837,-0.3636534546108526,-0.3832968187209385,-0.4215648685906368,-0.4580036469104865,-0.45838692267121206,-0.9062731298575087,-0.9385461332929467,-0.8985289210758907,-0.8652658268379743,-0.5645570569343097,-0.34176823893699615,,,0.8711734839084254,1.0,0.3416076326984081,-0.16762302681042404,-0.01750293610905111,-0.07645469571080063,-0.24878305175957363,-0.040075942779511965,-0.00923200672408141,0.01492500838630835,-0.2360021982809043,0.13390940558105316,0.12239288766565144,0.15861465287029175,0.22851574837485064,0.2917828036412003,-0.0870539980000656,-0.220058136824946,-0.17812370179597736,0.02663975237241553,0.1529152797373261,-0.03519379421422525,0.16181107952613735,-0.1682982464971647,0.03161455148944631,0.2874233192455102,0.0693361855246644,-0.0034795359124704483,-0.0792370183048408,-0.057068148281707455,-0.010054639393723667,0.006649802201828758,-0.10864506035248125,0.06858377006580915,-0.02291205493898242,-0.04216105527727924,-0.10017154118796988,-0.1722526990527503,-0.10796424621601217,0.06896295409715529,-0.03484010896527837,-0.03369986232864968,0.025069033489299446,0.130066683877156,-0.3972380776339131,-0.1296112619099545,-0.1331805036721306,-0.23434724477652769,-0.2099704572915792,0.09534279342939918,0.006513988956367382,-0.008566929914563237,0.020469205809991366,-0.2818016757107077,-0.1957429689972938,-0.18786074389036975,-0.20607758843736584,0.10027019041228569,0.009077212221883494,0.12445121140747463,-0.06927936395837603,-0.0316881176334744,-0.11942820217249299,-0.012314262367738592,-0.06363415385439383,-0.03965241040533973,-0.04458007948500625,0.057307950362824246,-0.18238409340932904,0.4130172818091128,0.4394500291795106,-0.31676633690829326,-0.05729043970198846,0.0358228338072623,0.26245748041428757,0.12327761160158125,0.047456611775471176,0.0014023424310248426,0.23283651495741461,-0.3190739537367917
cads_std,-0.3410605924650799,0.2720134691265874,0.27735866330817704,0.004648616605946771,-0.03156658919976213,0.06154679866520066,0.22504712429788876,0.18264563116944074,0.13285545873239024,0.15139554331109256,-0.05866651078494198,-0.029494579220789078,-0.04928032847227756,-0.3208496032604365,-0.07554084463215735,,-0.34132449159204037,-0.3790914352775657,-0.3224907077722421,-0.34302848260333624,-0.36011185642702975,-0.3978381306894552,-0.42402868639282604,-0.424488053600009,-0.7026366386461218,-0.7103391826348079,-0.7638111587437024,-0.799501481257747,-0.8692092603042462,-0.6621968122897274,,,0.9387482307047202,0.7170626472831594,1.0,-0.12989000425196828,-0.02026302745521896,-0.16552594276125024,-0.39165218789845996,-0.06735661577613174,-0.14963750225199293,0.3299960975411743,-0.4172583011169785,0.2571670293531498,0.24479573728738044,0.23616285962263275,0.26216745824953774,0.27044249100370144,-0.15662215384549166,-0.35097980693325925,-0.014980625887064638,-0.21143223200525926,0.3306489846999568,-0.06745929353559889,-0.07782457117345838,-0.3723996037284938,-0.026316973364341238,0.4666481950606818,-0.016317959758876132,-0.20545263816914494,-0.09407350562237658,-0.25808709395053686,-0.20643700587413105,0.047588550898665996,-0.03081107771855217,0.07032259539923408,-0.08511948832363701,0.09777764544997204,-0.21491626370434938,-0.2751176103598919,-0.16883922064001766,0.3309693695815887,-0.0759549390738399,-0.02199610185068042,0.09648110063030332,0.05001525591301337,-0.49503950744663483,-0.2257817323700117,-0.26211580620963465,-0.34676248965208917,-0.30272438694284354,0.14698720211711144,0.05097603643999052,-0.04514649258614911,0.04553766035798478,-0.4441313137627352,-0.3583609771356194,-0.3722842239537479,-0.4000671121625641,0.16732734657372003,-0.0011338452708823201,0.043287026161864896,0.02290458317349488,-0.2626295259672253,-0.32459267532844827,0.027755710229669054,-0.10187594279858328,-0.08150775967906591,-0.04234446260371312,-0.007593115328615815,-0.2689867030704485,0.35818714930795387,0.3933058318419997,-0.6543332221200434,-0.018872741618608847,0.09810533973170898,0.45696412670200376,-0.11403719881778046,0.06119909990057209,-0.06401981243580661,0.17783613946883253,-0.6324401796103833
mean,0.04556664156676036,0.00538189354306045,-0.033336757313961324,-0.07170736139238951,0.06738532836634745,-0.08608876737285044,-0.0795821962621108,-0.04660539747222862,0.037222313730898626,0.02491033574475124,0.06946548700625339,-0.021228697305358545,-0.05474379845402488,0.2362327007509781,-0.005295552949837396,,0.07155091732047185,0.16214046687018094,0.14260829822167687,0.13167375025902608,0.1320821455882334,0.13177543181763265,0.10050516798324245,0.10036524281260092,0.08111717427026056,0.09610818756885402,0.17120689661605676,0.16669217039727047,0.17362114118670882,0.0634994829868015,,,-0.1639022020848275,-0.12776493892373722,-0.15608884234013728,1.0,0.0497560016448856,0.4367426627685205,-0.010809390108129965,-0.05614351787345552,-0.15958088576001542,-0.10838446671184485,0.1348214912989548,0.07737288953117742,0.10928536243387232,0.10663001368684222,0.09275706669354143,0.0353576830818189,0.06378784388555817,0.32623315764073824,0.44706812185951267,0.04491036539139531,0.2300448532808739,-0.01116370615728995,0.0032395339386343215,0.14809956018665452,-0.4638961290226241,-0.101495664072852,-0.06452700350176543,0.022863166505416692,0.29659960010620406,0.11999962062242085,0.09130614326743441,-0.16241943398901704,0.3466933999860237,-0.058713980166695524,0.004225512170886114,0.023581832928428144,0.025786872388883234,-0.019338764419159684,-0.07022923697784157,-0.05982890279886131,0.4769696070567964,0.03971818520400651,0.0016915332431899552,-0.06081374013194749,-0.009824090820743996,0.11086239823649507,-0.015190594484918815,0.03290381268001822,-0.03869565781476328,0.1687908526000473,0.002957091214819777,0.020578354843523723,0.05175408532622075,0.08720323731388287,0.04266143778662581,0.03053183734308169,0.03699214391215442,0.03233938469710391,0.06889693018041843,-0.09963276747324888,0.03610316737607115,0.534569014233494,0.48624396537072934,0.008017351166582096,-0.02809609744524025,-0.02478517301129704,-0.012869689227019932,0.04760684248815913,0.05873828454826542,0.0026536860396893865,-0.003126142468631665,0.09927398950496592,0.14765653911676607,-0.49442652121095565,-0.060899380197971725,-0.0695252525181725,0.2879248832018993,0.32501139871959406,0.15339556543092453,0.09319085154258808
med_double_to_single_step,0.05137400517397174,-0.03755648413538039,0.03005291157351843,-0.024375465379108098,-0.049851597670163984,0.1136024819844653,0.08032199579831506,-0.019086534532079157,-0.002193903565928264,-0.08104316837376238,-0.11131778941863274,-0.024994023292084562,0.3976455565548358,-0.031313206057915245,0.08756920648292559,,0.0706856473016047,-0.016137150264554846,0.01362673677303448,0.05125990820041916,0.06514803098900115,0.0900314890344582,0.11702820434739143,0.11804968866267616,0.14614124681653987,0.1692645430122057,0.1636949300882602,0.14981472513679733,0.0763161245132589,-0.09018799250026487,,,-0.1390182261130907,-0.15510410855978415,-0.07740026487251588,0.026003422851136333,1.0,0.04300488163771826,0.053801070190125255,0.0018224574922838222,-0.014530180844107713,0.1399098245565815,0.019126488058237055,0.061090770517150644,0.06253365987914822,0.019771757438780624,-0.029828386290561722,-0.09373532645153733,0.010719485851376961,0.013362828706253079,0.12036516298684845,0.05704457010663173,-0.01947069842437568,0.008471686678011108,-0.02862035098912688,-0.0633535190983548,-0.0005937082070490306,0.01299379413851758,-0.02986643827353072,-0.12566810918017435,-0.03329536063065645,-0.058508430394796945,-0.06126962632025052,0.1162286748876309,0.43354875575067275,-0.029640918734106667,0.013255316502070211,0.07240156710784244,0.03298767473701748,0.05070502015091454,0.02368835661642845,-0.025081250786437612,0.03211395714664902,-0.029789764511662032,0.07232121435116233,0.02374609224132166,0.1225224605362791,0.17038117638214267,0.06895587101314614,0.08600771054971128,0.08350882252491414,-0.008859362419161455,-0.11798816960018696,0.01456414240365696,0.0024184358330862953,0.12533823038771807,0.06150222576654102,0.0815059081036692,0.059547490719930644,0.009062112384134185,-0.13330231670069267,0.046764074301348095,-0.058772934811696854,-0.13790481678091548,-0.14581916543474183,0.010245039671749931,0.011491371285091454,0.013447271171370708,0.015397478090347893,-0.07274840898476469,0.047787554517706304,-0.1780112580463447,-0.18480914544264704,0.008271415516725895,-0.046863255458279504,-0.024984445706097702,0.046824825819430066,-0.00913962350335057,-0.23532755383088713,-0.20428148196104037,-0.11533632520732053,-0.11530835991729373
med_err,-0.06140104951120958,0.010552080919230359,0.057249232576549416,0.029099960560350305,0.07516830765359807,-0.02791030958600143,-0.004748100869470578,0.0220648961227544,-0.015825935993178764,0.054293865798472236,0.10520047416338246,0.2796634449364951,-0.05657855291568478,0.9080089783434463,0.16839421985936712,,0.032107538908865446,0.013346682150424711,-0.006316866238993027,0.031249704985690272,0.02834256024672352,0.05537906984506866,0.0956674663854067,0.09458577154186441,0.15528451486997943,0.22268866143514143,0.28030712156475635,0.27360969967300464,0.25130475772891603,0.11134508993937453,,,-0.2723035560463413,-0.222107747710826,-0.2756865624632385,0.19382368901386215,-0.020956425055877477,1.0,-0.04461762366310974,-0.02168755493142401,0.4547752911775235,-0.3280718789328585,0.2082732017733068,0.03819450047047962,0.04603983363687449,0.12079839699051,0.08476166303823285,0.025732564776475113,-0.01668129935274092,0.21741785713349965,0.03817107369172427,0.15323319490341206,-0.09820117961579514,-0.015280683396002614,-0.01787771540632739,0.1793152884316725,0.13129248553536235,-0.140728194876824,-0.3291167369836177,0.3894244341460564,0.050020314505319234,0.5343403212165765,0.5304201637912337,-0.2185895798812032,0.01277541711306575,8.97346043297436e-05,-0.006228924340482524,-0.18831371692918383,-0.0704889904866417,-0.06180409910838398,-0.06287285248129376,-0.060180087015358784,0.8803347167126513,-0.07173015182175735,-0.05480751467244811,-0.14591620525755108,-0.1298733163530556,-0.07758189327162285,-0.001413029512032425,-0.01456019056934929,-0.040958143011164634,0.08453978635932972,-0.11939319633643694,0.1530503716143321,0.0035239917117478076,-0.005656984245925254,-0.014022824918755665,-0.01583857774748719,-0.0134021903202722,0.08659098112528636,-0.09870595327194955,0.10280648632483107,-0.012399959197510692,0.6145472194741,0.6431593444265538,-0.03190160729046868,-0.025970574522819843,-0.02389149227659569,0.00041825395060784726,0.08802288199210415,0.06317196980655518,0.25349147328340815,0.24549644426545417,0.2707948094412298,-0.002937861010104104,-0.881935328433382,-0.09438311081167915,-0.03254724894066045,0.7061251751818411,0.7936774851154145,0.22936595185389688,0.3787958516787259
n_epochs,0.2367781487327949,-0.18819093410517443,-0.22329762338209008,-0.042976510793049025,0.006036785975919728,0.07391508031335323,0.00874235707633281,0.1147149333734923,0.1364833590180149,0.11116864801059362,0.19168224838317624,-0.39018097187971756,0.11246809373738832,0.11557603754166663,0.17070396763739867,,0.3685301700625711,0.38038268493978605,0.3662694247608334,0.3465038839206319,0.369636974412854,0.41196632423380797,0.4432446423735412,0.44413884189261504,0.7313938116477837,0.7473441886229835,0.7265834952184691,0.720136764261587,0.594452368918758,0.3852522694666379,,,-0.808412192183791,-0.7690284573389795,-0.675694309803751,0.07769574857011996,0.1611519388547182,0.07097792163246448,1.0,0.5026902456821565,0.01248949949426688,0.24129816177302033,0.4318480683028822,-0.11763523010531025,-0.12611776714147013,-0.1353239273141368,-0.15826214203947964,-0.17672122539989601,0.3100468661452651,0.3154435563560492,-0.007712668439499357,0.026765619242783943,-0.4178860192543452,0.2902885765005659,-0.03140371025091125,0.442230664607904,-0.03929508333708063,-0.09149617635058589,-0.014959743622536723,0.08980687395791863,0.008088279390937404,0.0004605564136678834,-0.05058150948672862,-0.023310579473611915,0.028860662425358997,0.05528178276773227,-0.04967792730976853,-0.17152461197999871,0.24674823591312614,0.4837726339589586,0.48373435147366395,-0.355413247901128,-0.039293056460137664,0.06377539458414973,0.007598252232533076,0.10575130141477698,0.8474458244710847,-0.01811001524139726,0.0643094918974486,0.23462294150972385,0.35789482135399625,-0.3745695361380599,-0.008901537782383874,0.058752781201743355,-0.12439236087623094,0.20415583516148517,0.2411784548514762,0.17864675032947108,0.2645481091173639,-0.24217872891616202,-0.07683785358311528,0.11332121288758529,-0.049044639505234244,0.035020010794370886,0.1267087665200347,-0.014387493980982161,0.1451954364259972,0.03089574461544784,0.07520849954795795,-0.044540779262929577,0.38616739586135973,-0.4512790246246201,-0.489801871191008,0.5299634914501808,0.012716112671173936,0.052117615543815055,-0.2024596617027905,0.23901514200285384,-0.19247710700878837,-0.08755992368094878,-0.32486874886706757,0.5197107075984209
std_double_to_single_step,0.072273107018639,-0.07939807041090556,-0.08145965522720483,0.007017194803926038,-0.007825861395311376,0.1189926146857693,0.10391559817645998,0.14315874200285894,0.16240457014245321,0.09612554384644562,0.12897171344295288,-0.09228106342039606,0.08540878170236323,0.09210745387395763,0.08969779131683403,,0.22577691335195157,0.18764515627635742,0.1829765154880376,0.20345838818126727,0.20809868518641444,0.23713513174895043,0.23119973746002798,0.2308726324019068,0.5277946190056759,0.5395683650284518,0.48655385883596525,0.44336680369940984,0.2362379867293634,0.09959183059176081,,,-0.45053242632749463,-0.5499381219541892,-0.30516668651087475,-0.04817522610759601,0.125824704638812,0.054473078424708235,0.5641099803927201,1.0,4.3612611628617126e-05,0.0978681741779952,0.06899268458166752,-0.0007325425467950158,-0.0017453046017437317,0.01978727081828067,0.05104840653153868,0.05249352087145933,0.06341123420974575,0.06432346327532883,-0.06564881695458923,-0.008801550507221624,-0.044716021550477554,-0.004185122229632062,0.015056590658788211,0.09662235464784864,-0.0044502729357421235,0.012992916043877176,-0.005711892024788906,0.025584522554349533,0.044395794094769604,-0.0159084119187724,-0.020519381738605947,0.01339398437024645,0.013989131294350934,0.025465464133962407,-0.018215790849706016,-0.0012669121095214607,0.2822810737928828,0.6057226895011854,0.8118971484635882,-0.07912420515156784,-0.004450029311709523,0.010572948708505576,0.06784382036537108,0.06722258788534644,0.5063964365830361,-0.019933917777602842,-0.02077345954995335,0.25154400663635507,0.45115643522937826,-0.08843162233623043,-0.03264214431815907,0.09022676413066977,-0.08300108533532731,0.07670982680672635,0.06985261090650827,-0.005719757197711456,0.006973522325937307,-0.08897821331232661,-0.015179546104569978,0.09106256070460084,-0.043049900493394626,-0.017852080927626444,0.025473062278219404,-0.0038899135607207984,-0.008924821510897489,-0.005167245837378576,-0.006109384007209023,-0.12026496116468555,-0.029555635956581207,-0.10820282112079475,-0.12520109133622723,0.03953294014815766,0.10008246547333502,0.005664952794720406,-0.030193607868119306,-0.001737460927839605,-0.055043830245338224,-0.04852276408492323,-0.11684942865568217,0.034175231349854236
std_err,-0.033635426381622854,-0.034572186666230534,0.0024332823305084693,-0.08805076341574533,0.1149930784231305,0.055558362719450846,0.09248653432595881,0.16055782909085192,0.10212282599328038,0.15451843907537727,0.14819693344659524,0.23058044269380662,-0.0595356003081325,0.7785563309464449,0.09892969494123853,,0.24683388342343207,0.26088815725896114,0.21801009406536123,0.23380108714808487,0.23231098805965208,0.2507632804680051,0.2920499287751668,0.2919105411348095,0.34423573015013287,0.4036525848918395,0.45938414920046233,0.41484005154441145,0.35144901129251777,0.15749321586585358,,,-0.4273422054241945,-0.39892438231198035,-0.4118853003343162,0.28897098166004487,-0.045006507970841256,0.5268230856509678,0.225932475368073,0.12004009147264617,1.0,-0.2315749965026724,0.4422250817270052,-0.087001710997286,-0.07889721277853923,0.05271662082844747,0.04883790252297608,-0.008870919307707458,0.03041488160153081,0.34441736361600084,-0.005085067704613918,0.3141377696194271,-0.3940633321690759,0.037434367291232395,0.13667125282952045,0.25677945898586846,0.811864718618334,-0.11202785837657107,-0.15701763784632186,0.7282327428028802,0.08592539646955755,0.6967449149872125,0.6548814995001341,-0.2916068979607179,0.03087531980616953,-0.008712801112794063,-0.002596804117888817,-0.18597807599524718,-0.02245941165573018,-0.0278664155559917,-0.022348914361765816,0.04004601134437388,0.28561151106874494,-0.08869728357516554,-0.03839466386667337,-0.13046419186948066,-0.06105159152346892,-0.09790584568878948,-0.005626969854332368,-0.03974257268685759,-0.0456896013709302,-0.07168070912018575,-0.12678971815317044,0.09494304906789605,0.014304272389266699,-0.008393445889670935,0.020077922411161256,0.013355075221079421,0.07426106642139052,-0.00710362973720129,-0.0990090763291045,0.09049163324612287,-0.00799180388981775,0.16244345018692047,0.2158367774335677,-0.023702035839383854,-0.02003853041789627,-0.018774993492890663,0.012931522335126764,0.14218162858828703,-0.005978748427147841,0.1878436213850813,0.18208318666928688,0.3112937773281597,-0.04740668500885965,-0.2949519607866125,-0.10195916074858709,0.05388914950943029,0.2316377916591347,0.28544839692051766,0.06461061596797466,0.3355615992045339
